letter,font,scale_y_letter,scale_y_font,scale_offset_y,scale_offset_x
O,STIXGeneral-Regular,1.449275362,1.484381136,-61,0
O,STIXIntegralsD-Regular,1.315789474,1.357285039,-200,0.5
O,STIXIntegralsSm-Regular,1.315789474,1.357285039,-47,0.5
O,STIXIntegralsUp-Regular,1.315789474,1.357285039,-47,0.5
O,STIXIntegralsUpD-Regular,1.315789474,1.357285039,-200,0.5
O,STIXIntegralsUpSm-Regular,1.315789474,1.357285039,-47,0.5
O,STIXNonUnicode-Regular,1.315789474,1.357285039,-101,0.5
O,STIXSizeFiveSym-Regular,1.315789474,1.357285039,-35,0.5
O,STIXSizeFourSym-Regular,1.315789474,1.357285039,-257,0.5
O,STIXSizeOneSym-Regular,1.315789474,1.357285039,-120,0.5
O,STIXSizeThreeSym-Regular,1.315789474,1.357285039,-257,0.5
O,STIXSizeTwoSym-Regular,1.315789474,1.357285039,-188,0.5
O,STIXVariants-Regular,1.315789474,1.357285039,-47,0.5
O,STSong,1.538461538,1.529925851,-18,0
O,STSongti-SC-Regular,1.538461538,1.529925851,-49,0.5
O,Sana,1.315789474,1.357285039,-6,0.5
O,Sathu,1.25,1.298598776,-23,1
O,SavoyeLetPlain,1.515151515,1.471140498,-4,2
O,Seravek,1.449275362,1.471667718,-39,0.5
O,ShreeDev0714,1.315789474,1.344704084,-27,0.5
O,SignPainter-HouseScript,1.550387597,1.56017636,-16,-9.5
O,Silom,1.342281879,1.336994856,-28,0.5
O,SinhalaMN,1.481481481,1.517378862,-39,0.5
O,SinhalaSangamMN,1.398601399,1.450327477,-53,0.5
O,Skia-Regular,1.449275362,1.501613838,-22,0.5
O,SnellRoundhand,1.388888889,1.334622192,-28,-38.5
O,StencilStd,1.290322581,1.327682022,-3,1
O,SukhumvitSet-Medium,1.449275362,1.472849679,-65,0
O,Superclarendon-Regular,1.290322581,1.330767393,-35,1
O,Symbol,1.315789474,1.357285039,1,0.5
O,Tahoma,1.324503311,1.35818516,-41,0.5
O,TamilMN,1.481481481,1.517378862,-39,0.5
O,TamilSangamMN,1.398601399,1.450327477,-14,0.5
O,TektonPro-Bold,1.449275362,1.50678574,-8,1.5
O,TeluguMN,1.481481481,1.517378862,-39,0.5
O,TeluguSangamMN,1.298701299,1.349660484,-38,0.5
O,Thonburi,1.242236025,1.297495346,-46,0.5
O,Times-Roman,1.449275362,1.484788007,-16,1.5
O,TimesNewRomanPS-BoldMT,1.459854015,1.482880242,-37,0.5
O,TimesNewRomanPSMT,1.449275362,1.482508729,-37,1
O,TrajanPro-Regular,1.27388535,1.281950371,0,0.5
O,Trattatello,1.754385965,1.615598282,-88,2.5
O,Trebuchet-BoldItalic,1.351351351,1.37166371,-32,-5
O,TrebuchetMS,1.351351351,1.375560028,-33,1
O,Verdana,1.324503311,1.35818516,-41,0.5
O,Waseem,1.315789474,1.357285039,-25,0.5
O,WaseemLight,1.315789474,1.357285039,-25,0.5
O,Webdings,1.290322581,1.261447211,-21,2.5
O,Wingdings-Regular,1.142857143,1.469388249,-63,1
O,Wingdings2,2.222222222,1.618312702,15,0
O,Wingdings3,1.388888889,1.899762496,-76,0
O,Yantramanav-Regular,1.526717557,1.556239946,-49,0
O,ZapfDingbatsITC,1.315789474,1.357285039,-15,0.5
O,Zapfino,0.877192982,0.787688138,-52,-33
P,ACaslonPro-Regular,1.398601399,1.358742545,0,-0.5
P,AGaramondPro-Regular,1.503759398,1.452846117,-6,-0.5
P,AdobeArabic-Regular,2.173913043,2.103309865,-57,-0.5
P,AdobeDevanagari-Regular,1.666666667,1.616004432,-16,0
P,AdobeFanHeitiStd-Bold,1.298701299,1.294155249,-13,-4.5
P,AdobeFangsongStd-Regular,1.360544218,1.32935918,-17,2
P,AdobeGothicStd-Bold,1.298701299,1.289151574,-13,-5.5
P,AdobeHebrew-Regular,1.515151515,1.469420142,-6,0
P,AdobeHeitiStd-Regular,1.298701299,1.294155249,-13,-4.5
P,AdobeKaitiStd-Regular,1.360544218,1.328869443,-17,1
P,AdobeMingStd-Light,1.369863014,1.353526288,-19,3
P,AdobeMyungjoStd-Medium,1.398601399,1.369850432,-20,2.5
P,AdobeNaskh-Medium,2.173913043,2.10559556,-24,2
P,AdobeSongStd-Light,1.6,1.551189852,-36,1
P,AlBayan,1.388888889,1.357285039,-34,-9.5
P,AlNile,1.388888889,1.357285039,-12,-9.5
P,AlTarikh,1.388888889,1.357285039,25,-9.5
P,AmericanTypewriter,1.481481481,1.449054543,-33,-0.5
P,AndaleMono,1.459854015,1.438215154,-30,-6.5
P,Apple-Chancery,1.449275362,1.370502132,-56,-12
P,AppleBraille,1.324503311,1.297086098,-1,-4.5
P,AppleColorEmoji,1.324503311,1.297086098,-29,-4.5
P,AppleGothic,1.282051282,1.267837982,-13,1
P,AppleMyungjo,1.388888889,1.360017343,-18,1
P,AppleSDGothicNeo-Regular,1.492537313,1.475586221,-20,-6.5
P,AppleSymbols,1.869158879,1.830990553,-21,-4.5
P,Arial-Black,1.398601399,1.382812535,-52,-4
P,ArialHebrew,1.388888889,1.357285039,2,-9.5
P,ArialHebrewScholar,1.388888889,1.357285039,2,-9.5
P,ArialMT,1.398601399,1.384324744,-25,-4.5
P,ArialNarrow,1.398601399,1.384324744,-29,-3
P,ArialRoundedMTBold,1.369863014,1.359660112,-32,-4
P,ArialUnicodeMS,1.398601399,1.384324744,-48,-4.5
P,Athelas-Regular,1.526717557,1.482612102,-32,-1
P,Avenir-Black,1.418439716,1.402208199,-39,-6.5
P,AvenirNext-Regular,1.418439716,1.402208199,-39,-6.5
P,AvenirNextCondensed-Regular,1.418439716,1.404325479,-40,-6
P,Ayuthaya,1.324503311,1.296293642,-38,-4.5
P,Baghdad,1.388888889,1.357285039,-24,-9.5
P,BanglaMN,1.360544218,1.331138612,-39,-7
P,BanglaSangamMN,1.470588235,1.450327477,-17,-5
P,Baskerville,1.503759398,1.465791626,-31,-3.5
P,Beirut,1.388888889,1.357285039,-3,-8
P,BigCaslon-Medium,1.388888889,1.375987339,-28,-2
P,BirchStd,1.342281879,1.342281879,0,2.5
P,BlackoakStd,1.342281879,1.33292108,0,3
P,BodoniOrnamentsITCTT,1.075268817,1.079973518,-27,2
P,BodoniSvtyTwoITCTT-Book,1.438848921,1.402761642,-32,-1.5
P,BodoniSvtyTwoOSITCTT-Book,1.438848921,1.402761642,-32,-1.5
P,BodoniSvtyTwoSCITCTT-Book,1.438848921,1.402761642,-32,-1.5
P,BradleyHandITCTT-Bold,1.785714286,1.743291476,-58,1
P,BrushScriptMT,1.388888889,1.403977306,-47,-6.5
P,BrushScriptStd,1.342281879,1.317108169,-2,-11.5
P,Chalkboard,1.369863014,1.444606263,-51,0.5
P,ChalkboardSE-Regular,1.369863014,1.445019118,-73,1
P,Chalkduster,1.204819277,1.243826212,-37,-2
P,Champagne&Limousines,1.449275362,1.426650747,-18,-2.5
P,ChaparralPro-Regular,1.526717557,1.51260868,-13,-2
P,CharlemagneStd-Bold,1.418439716,1.305029995,8,-2
P,Charter-Black,1.492537313,1.467157678,-43,0.5
P,Cochin,1.515151515,1.493294713,-36,0.5
P,ComicSansMS,1.282051282,1.274499992,-43,-2.5
P,CooperBlackStd,1.379310345,1.370519828,1,1
P,Copperplate,1.904761905,1.866773092,-42,-8
P,CorsivaHebrew,1.388888889,1.357285039,16,-9.5
P,Courier,1.739130435,1.704041755,-28,2.5
P,CourierNewPS-BoldMT,1.694915254,1.664818891,-38,-5.5
P,CourierNewPSMT,1.754385965,1.72378469,-43,-4.5
P,DINAlternate-Bold,1.408450704,1.40062026,-31,-7
P,DINCondensed-Bold,1.408450704,1.40062026,1,-2.5
P,Damascus,1.388888889,1.357285039,22,-9.5
P,DamascusBold,1.388888889,1.357285039,22,-8
P,DamascusLight,1.388888889,1.357285039,22,-9.5
P,DamascusMedium,1.388888889,1.357285039,22,-8
P,DamascusSemiBold,1.388888889,1.357285039,22,-8
P,DecoTypeNaskh,1.388888889,1.357285039,-59,-9.5
P,DevanagariMT,1.515151515,1.484788007,-37,1
P,DevanagariSangamMN,1.470588235,1.450327477,-34,-5
P,Didot,1.408450704,1.378915942,-29,3.5
P,DiwanKufi,1.388888889,1.357285039,-88,-9.5
P,DiwanMishafi,1.388888889,1.357285039,-6,-9.5
P,DiwanMishafiGold,1.388888889,1.357285039,-6,-9.5
P,DiwanThuluth,1.388888889,1.357285039,-36,-9.5
P,EuphemiaUCAS,1.315789474,1.292772758,-41,-4.5
P,Farah,1.388888889,1.357285039,-2,-9.5
P,Farisi,1.388888889,1.357285039,-49,-9.5
P,Futura-Medium,1.333333333,1.29743116,-34,-7.5
P,GB18030Bitmap,1.324503311,1.297086098,-45,-4.5
P,GeezaPro,1.388888889,1.357285039,-21,-9.5
P,Geneva,1.324503311,1.298598776,-29,-4.5
P,Georgia,1.449275362,1.419786766,-30,-1
P,GiddyupStd,1.459854015,1.357023159,7,-9.5
P,GillSans,1.470588235,1.437548279,-32,-8.5
P,GujaratiMT,1.515151515,1.484788007,-34,1
P,GujaratiSangamMN,1.19760479,1.180331752,-23,-5
P,GurmukhiMN,1.550387597,1.517378862,-43,-6
P,GurmukhiSangamMN,1.470588235,1.450327477,-44,-5
P,Helvetica,1.398601399,1.378190854,-6,-5
P,HelveticaNeue,1.408450704,1.388134014,-32,-5
P,Herculanum,1.587301587,1.610751794,-37,-2.5
P,HiraKakuPro-W3,1.315789474,1.298314558,-13,-6
P,HiraKakuProN-W3,1.315789474,1.298314558,-13,-6
P,HiraKakuStd-W8,1.19760479,1.182450884,-11,-3.5
P,HiraKakuStdN-W8,1.19760479,1.182450884,-11,-3.5
P,HiraMaruPro-W4,1.27388535,1.260407766,-14,-5
P,HiraMaruProN-W4,1.27388535,1.260407766,-14,-5
P,HiraMinPro-W3,1.379310345,1.363849566,-11,0
P,HiraMinProN-W3,1.379310345,1.363849566,-11,0
P,HiraginoSans-W3,1.315789474,1.298314558,-13,-6
P,HiraginoSansGB-W3,1.315789474,1.298314558,-13,-6
P,HoboStd,1.19760479,1.186206022,-2,-5
P,HoeflerText-Regular,1.438848921,1.394658692,-2,0.5
P,ITFDevanagari-Book,1.515151515,1.484788007,-55,1
P,ITFDevanagariMarathi-Book,1.515151515,1.484788007,-55,1
P,Impact,1.265822785,1.250172339,-26,-2
P,InaiMathi,1.515151515,1.495677989,-27,-3.5
P,IowanOldStyle-Black,1.428571429,1.389171953,-43,1
P,Kailasa,1.388888889,1.357285039,-14,-9.5
P,KannadaMN,1.550387597,1.5168707,-34,-6
P,KannadaSangamMN,1.470588235,1.450327477,-41,-5
P,Kefa-Regular,1.503759398,1.46354013,-36,-3.5
P,KhmerMN,1.739130435,1.700078846,-67,-9
P,KhmerSangamMN,1.449275362,1.428489768,-60,-2.5
P,KohinoorBangla-Regular,1.428571429,1.410059006,-48,-7.5
P,KohinoorDevanagari-Regular,1.428571429,1.410059006,-48,-7.5
P,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,-7.5
P,Kokonor,1.449275362,1.370502132,-45,-12
P,KozGoPr6N-Regular,1.307189542,1.298494376,-14,-5
P,KozGoPro-Regular,1.307189542,1.298494376,-14,-5
P,KozMinPr6N-Regular,1.360544218,1.328869443,-17,1
P,KozMinPro-Regular,1.360544218,1.328869443,-17,1
P,Krungthep,1.342281879,1.336994856,-34,0.5
P,KufiStandardGK,1.388888889,1.357285039,-27,-9.5
P,LaoMN,1.550387597,1.517378862,-34,-6
P,LaoSangamMN,1.470588235,1.450327477,-45,-5
P,LetterGothicStd,1.398601399,1.37754756,-2,-6.5
P,LithosPro-Regular,1.438848921,1.37731798,1,-12
P,Lucida Bright Demibold,1.379310345,1.353740375,-28,0.5
P,Lucida Bright Demibold Italic,1.379310345,1.351518297,-28,10
P,Lucida Bright Italic,1.379310345,1.351297139,-28,11.5
P,Lucida Bright Regular,1.379310345,1.353377016,-28,1
P,Lucida Sans Demibold,1.388888889,1.357285039,-29,-8
P,Lucida Sans Regular,1.388888889,1.357285039,-28,-9.5
P,Lucida Sans Typewriter Bold,1.388888889,1.364795884,-29,-6
P,Lucida Sans Typewriter Regular,1.388888889,1.364071561,-29,-10
P,LucidaBright,1.379310345,1.353377016,-28,1
P,LucidaGrande,1.388888889,1.357285039,-30,-9.5
P,LucidaSans,1.388888889,1.357285039,-28,-9.5
P,Luminari-Regular,1.005025126,1.218172745,-77,22
P,MalayalamMN,1.550387597,1.517378862,-52,-6
P,MalayalamSangamMN,1.470588235,1.450327477,-17,-5
P,Marion-Regular,1.503759398,1.481397248,-3,-1.5
P,MarkerFelt-Thin,1.169590643,1.175298302,-7,-5.5
P,Menlo-Regular,1.379310345,1.359633448,-26,-6.5
P,MesquiteStd,1.307189542,1.303533068,-1,1.5
P,MicrosoftSansSerif,1.398601399,1.384324744,-27,-5
P,MinionPro-Regular,1.550387597,1.504111734,-9,0
P,Monaco,1.324503311,1.297086098,-29,-4.5
P,MonotypeGurmukhi,1.388888889,1.357285039,-17,-9.5
P,Montserrat-Regular,1.438848921,1.421263326,-37,-7.5
P,Mshtakan,1.515151515,1.484788007,-32,1
P,MshtakanBold,1.481481481,1.443884217,-28,-0.5
P,MshtakanBoldOblique,1.503759398,1.460703649,-30,4
P,MshtakanOblique,1.538461538,1.503372519,-34,1
P,Muna,1.388888889,1.357285039,1,-9.5
P,MunaBlack,1.388888889,1.357285039,1,-8
P,MunaBold,1.388888889,1.357285039,1,-8
P,MyanmarMN,1.550387597,1.517378862,-47,-6
P,MyanmarSangamMN,1.470588235,1.450327477,-33,-5
P,MyriadArabic-Regular,2.083333333,2.058044128,-39,-5
P,MyriadHebrew-Regular,1.481481481,1.470704313,-10,-5
P,MyriadPro-Regular,1.481481481,1.471506347,-10,-5
P,Nadeem,1.388888889,1.357285039,-24,-9.5
P,NewPeninimMT,1.388888889,1.357285039,2,-9.5
P,Noteworthy-Light,1.142857143,1.125474972,-47,0
P,NotoNastaliqUrdu,1.388888889,1.357285039,-158,-9.5
P,NuevaStd-Cond,1.612903226,1.599716912,-9,-0.5
P,OCRAStd,1.290322581,1.290004454,0,0.5
P,Optima-Regular,1.459854015,1.423112574,-31,-8.5
P,OratorStd,1.503759398,1.481003851,2,-7.5
P,OriyaMN,1.550387597,1.517378862,-34,-6
P,OriyaSangamMN,1.257861635,1.24021996,-30,-5
P,PTMono-Regular,1.418439716,1.412577162,-25,-4.5
P,PTSans-Regular,1.418439716,1.40528931,-26,-5.5
P,PTSerif-Regular,1.418439716,1.395899657,-41,1.5
P,Palatino-Roman,1.449275362,1.408397709,-15,0
P,Papyrus,1.481481481,1.474158176,-44,-7
P,Phosphate-Inline,1.503759398,1.487611505,-40,-2.5
P,PingFangHK-Regular,1.408450704,1.391330364,-47,-5.5
P,PingFangSC-Regular,1.408450704,1.391330364,-47,-5.5
P,PingFangTC-Regular,1.408450704,1.391330364,-47,-5.5
P,PlantagenetCherokee,1.470588235,1.431334656,-1,-0.5
P,PoplarStd,1.342281879,1.335955608,-2,-2
P,PrestigeEliteStd-Bd,1.680672269,1.642658376,-7,1.5
P,Raanana,1.515151515,1.484788007,-6,1
P,RaananaBold,1.481481481,1.443884217,-3,-0.5
P,Roboto-Regular,1.408450704,1.392625746,-29,-6
P,Rockwell-Regular,1.360544218,1.328011744,10,1
P,RosewoodStd-Regular,1.333333333,1.328300786,-14,-9.5
P,STHeitiSC-Medium,1.369863014,1.347612508,0,-3.5
P,STHeitiTC-Medium,1.369863014,1.347612508,0,-3.5
P,STIXGeneral-Regular,1.515151515,1.484381136,-56,1
P,STIXIntegralsD-Regular,1.388888889,1.357285039,-195,-9.5
P,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,-9.5
P,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,-9.5
P,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,-9.5
P,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,-9.5
P,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,-9.5
P,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,-9.5
P,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,-9.5
P,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,-9.5
P,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,-9.5
P,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,-9.5
P,STIXVariants-Regular,1.388888889,1.357285039,-42,-9.5
P,STSong,1.5625,1.529925851,-14,1.5
P,STSongti-SC-Regular,1.5625,1.529925851,-45,2
P,Sana,1.388888889,1.357285039,-1,-9.5
P,Sathu,1.324503311,1.298598776,-17,-4.5
P,SavoyeLetPlain,1.526717557,1.471140498,-1,-7.5
P,Seravek,1.503759398,1.471667718,-35,-9
P,ShreeDev0714,1.360544218,1.344704084,-24,-7
P,SignPainter-HouseScript,1.57480315,1.56017636,-13,-11.5
P,Silom,1.342281879,1.336994856,-28,0.5
P,SinhalaMN,1.550387597,1.517378862,-34,-6
P,SinhalaSangamMN,1.470588235,1.450327477,-48,-5
P,Skia-Regular,1.538461538,1.501613838,-16,-10
P,SnellRoundhand,1.342281879,1.334622192,-30,-26
P,StencilStd,1.342281879,1.327682022,1,1
P,SukhumvitSet-Medium,1.492537313,1.472849679,-62,-5.5
P,Superclarendon-Regular,1.351351351,1.330767393,-30,0
P,Symbol,1.388888889,1.357285039,6,-9.5
P,Tahoma,1.379310345,1.35818516,-36,-7
P,TamilMN,1.550387597,1.517378862,-34,-6
P,TamilSangamMN,1.470588235,1.450327477,-9,-5
P,TektonPro-Bold,1.550387597,1.50678574,-4,-4
P,TeluguMN,1.550387597,1.517378862,-34,-6
P,TeluguSangamMN,1.369863014,1.349660484,-33,-5.5
P,Thonburi,1.324503311,1.297495346,-40,-4.5
P,Times-Roman,1.515151515,1.484788007,-11,1
P,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,-32,1.5
P,TimesNewRomanPSMT,1.515151515,1.482508729,-32,4
P,TrajanPro-Regular,1.324503311,1.281950371,4,-3.5
P,Trattatello,1.739130435,1.615598282,-89,1.5
P,Trebuchet-BoldItalic,1.388888889,1.37166371,-28,-4.5
P,TrebuchetMS,1.398601399,1.375560028,-29,-4
P,Verdana,1.379310345,1.35818516,-36,-8.5
P,Waseem,1.388888889,1.357285039,-20,-9.5
P,WaseemLight,1.388888889,1.357285039,-20,-9.5
P,Webdings,1.081081081,1.261447211,-51,0.5
P,Wingdings-Regular,1.234567901,1.469388249,-32,-1
P,Wingdings2,1.57480315,1.618312702,6,-5.5
P,Wingdings3,1.388888889,1.899762496,-76,0
P,Yantramanav-Regular,1.57480315,1.556239946,-45,-5.5
P,ZapfDingbatsITC,1.388888889,1.357285039,-10,-9.5
P,Zapfino,0.881057269,0.787688138,-50,-40.5
Q,ACaslonPro-Regular,1.075268817,1.358742545,-56,-49.5
Q,AGaramondPro-Regular,1.117318436,1.452846117,-69,-19
Q,AdobeArabic-Regular,1.694915254,2.103309865,-107,-1.5
Q,AdobeDevanagari-Regular,1.307189542,1.616004432,-64,-2
Q,AdobeFanHeitiStd-Bold,1.123595506,1.294155249,-43,-1
Q,AdobeFangsongStd-Regular,1.069518717,1.32935918,-66,0.5
Q,AdobeGothicStd-Bold,1.104972376,1.289151574,-45,-1
Q,AdobeHebrew-Regular,1.19047619,1.469420142,-54,-2.5
Q,AdobeHeitiStd-Regular,1.123595506,1.294155249,-43,-1
Q,AdobeKaitiStd-Regular,1.063829787,1.328869443,-67,0
Q,AdobeMingStd-Light,1.183431953,1.353526288,-48,0.5
Q,AdobeMyungjoStd-Medium,1.176470588,1.369850432,-51,-2
Q,AdobeNaskh-Medium,1.612903226,2.10559556,-87,-36
Q,AdobeSongStd-Light,1.257861635,1.551189852,-84,-4
Q,AlBayan,1.129943503,1.357285039,-74,-9.5
Q,AlNile,1.129943503,1.357285039,-52,-9.5
Q,AlTarikh,1.129943503,1.357285039,-15,-9.5
Q,AmericanTypewriter,1.123595506,1.449054543,-90,-3.5
Q,AndaleMono,1.204819277,1.438215154,-67,-2
Q,Apple-Chancery,1.092896175,1.370502132,-118,-60.5
Q,AppleBraille,1.01010101,1.297086098,-56,-4
Q,AppleColorEmoji,1.01010101,1.297086098,-84,-4
Q,AppleGothic,1.142857143,1.267837982,-33,1.5
Q,AppleMyungjo,1.075268817,1.360017343,-72,-1.5
Q,AppleSDGothicNeo-Regular,1.257861635,1.475586221,-54,-3
Q,AppleSymbols,1.470588235,1.830990553,-69,-10.5
Q,Arial-Black,1.234567901,1.382812535,-75,-3.5
Q,ArialHebrew,1.129943503,1.357285039,-38,-9.5
Q,ArialHebrewScholar,1.129943503,1.357285039,-38,-9.5
Q,ArialMT,1.27388535,1.384324744,-41,0
Q,ArialNarrow,1.27388535,1.384324744,-45,-1
Q,ArialRoundedMTBold,1.257861635,1.359660112,-46,-4.5
Q,ArialUnicodeMS,1.27388535,1.384324744,-64,-1.5
Q,Athelas-Regular,1.156069364,1.482612102,-91,-7.5
Q,Avenir-Black,1.379310345,1.402208199,-39,-4
Q,AvenirNext-Regular,1.379310345,1.402208199,-39,-4
Q,AvenirNextCondensed-Regular,1.388888889,1.404325479,-40,-2.5
Q,Ayuthaya,1.005025126,1.296293642,-93,-4
Q,Baghdad,1.129943503,1.357285039,-64,-9.5
Q,BanglaMN,1.015228426,1.331138612,-101,1
Q,BanglaSangamMN,1.315789474,1.450327477,-35,-1.5
Q,Baskerville,1.092896175,1.465791626,-103,-28
Q,Beirut,1.129943503,1.357285039,-43,-12
Q,BigCaslon-Medium,1.136363636,1.375987339,-70,0
Q,BirchStd,1.342281879,1.342281879,0,-3
Q,BlackoakStd,1.098901099,1.33292108,-44,-2.5
Q,BodoniOrnamentsITCTT,1.058201058,1.079973518,-20,0
Q,BodoniSvtyTwoITCTT-Book,1.098901099,1.402761642,-90,0
Q,BodoniSvtyTwoOSITCTT-Book,1.098901099,1.402761642,-90,0
Q,BodoniSvtyTwoSCITCTT-Book,1.098901099,1.402761642,-90,0
Q,BradleyHandITCTT-Bold,1.801801802,1.743291476,-66,-25.5
Q,BrushScriptMT,1.526717557,1.403977306,-36,-7
Q,BrushScriptStd,1.379310345,1.317108169,1,-8.5
Q,Chalkboard,1.27388535,1.444606263,-66,-1.5
Q,ChalkboardSE-Regular,1.27388535,1.445019118,-88,-1
Q,Chalkduster,1.123595506,1.243826212,-55,-4
Q,Champagne&Limousines,1.242236025,1.426650747,-50,1
Q,ChaparralPro-Regular,1.226993865,1.51260868,-60,-14.5
Q,CharlemagneStd-Bold,1.047120419,1.305029995,-53,-9
Q,Charter-Black,1.156069364,1.467157678,-97,-0.5
Q,Cochin,1.142857143,1.493294713,-97,-9.5
Q,ComicSansMS,1.052631579,1.274499992,-95,-1
Q,CooperBlackStd,1.111111111,1.370519828,-48,0
Q,Copperplate,1.57480315,1.866773092,-80,0.5
Q,CorsivaHebrew,1.129943503,1.357285039,-24,-9.5
Q,Courier,1.388888889,1.704041755,-72,0
Q,CourierNewPS-BoldMT,1.324503311,1.664818891,-88,0.5
Q,CourierNewPSMT,1.428571429,1.72378469,-84,1
Q,DINAlternate-Bold,1.360544218,1.40062026,-36,-9.5
Q,DINCondensed-Bold,1.360544218,1.40062026,-4,-5.5
Q,Damascus,1.129943503,1.357285039,-18,-9.5
Q,DamascusBold,1.129943503,1.357285039,-18,-12
Q,DamascusLight,1.129943503,1.357285039,-18,-9.5
Q,DamascusMedium,1.129943503,1.357285039,-18,-12
Q,DamascusSemiBold,1.129943503,1.357285039,-18,-12
Q,DecoTypeNaskh,1.129943503,1.357285039,-99,-9.5
Q,DevanagariMT,1.169590643,1.484788007,-90,-0.5
Q,DevanagariSangamMN,1.315789474,1.450327477,-52,-1.5
Q,Didot,1.092896175,1.378915942,-82,1
Q,DiwanKufi,1.129943503,1.357285039,-128,-9.5
Q,DiwanMishafi,1.129943503,1.357285039,-46,-9.5
Q,DiwanMishafiGold,1.129943503,1.357285039,-46,-9.5
Q,DiwanThuluth,1.129943503,1.357285039,-76,-9.5
Q,EuphemiaUCAS,1,1.292772758,-97,0.5
Q,Farah,1.129943503,1.357285039,-42,-9.5
Q,Farisi,1.129943503,1.357285039,-89,-9.5
Q,Futura-Medium,1.282051282,1.29743116,-38,-1.5
Q,GB18030Bitmap,1.01010101,1.297086098,-100,-4
Q,GeezaPro,1.129943503,1.357285039,-61,-9.5
Q,Geneva,1.041666667,1.298598776,-77,-10.5
Q,Georgia,1.117318436,1.419786766,-84,0.5
Q,GiddyupStd,1.360544218,1.357023159,-18,-18
Q,GillSans,1.204819277,1.437548279,-72,1
Q,GujaratiMT,1.169590643,1.484788007,-87,-0.5
Q,GujaratiSangamMN,1.069518717,1.180331752,-41,-1.5
Q,GurmukhiMN,1.156069364,1.517378862,-105,1
Q,GurmukhiSangamMN,1.315789474,1.450327477,-62,-1.5
Q,Helvetica,1.257861635,1.378190854,-22,0.5
Q,HelveticaNeue,1.257861635,1.388134014,-49,1
Q,Herculanum,1.342281879,1.610751794,-76,-45.5
Q,HiraKakuPro-W3,1.19047619,1.298314558,-29,0
Q,HiraKakuProN-W3,1.19047619,1.298314558,-29,0
Q,HiraKakuStd-W8,1.075268817,1.182450884,-30,1
Q,HiraKakuStdN-W8,1.075268817,1.182450884,-30,1
Q,HiraMaruPro-W4,1.176470588,1.260407766,-27,0.5
Q,HiraMaruProN-W4,1.176470588,1.260407766,-27,0.5
Q,HiraMinPro-W3,1.226993865,1.363849566,-32,-4
Q,HiraMinProN-W3,1.226993865,1.363849566,-32,-4
Q,HiraginoSans-W3,1.19047619,1.298314558,-29,0
Q,HiraginoSansGB-W3,1.19047619,1.298314558,-29,0
Q,HoboStd,1.123595506,1.186206022,-11,-1
Q,HoeflerText-Regular,1.098901099,1.394658692,-59,-1.5
Q,ITFDevanagari-Book,1.169590643,1.484788007,-108,-0.5
Q,ITFDevanagariMarathi-Book,1.169590643,1.484788007,-108,-0.5
Q,Impact,1.104972376,1.250172339,-50,0.5
Q,InaiMathi,1.360544218,1.495677989,-44,1
Q,IowanOldStyle-Black,1.025641026,1.389171953,-116,-29.5
Q,Kailasa,1.129943503,1.357285039,-54,-9.5
Q,KannadaMN,1.142857143,1.5168707,-99,1
Q,KannadaSangamMN,1.315789474,1.450327477,-59,-1.5
Q,Kefa-Regular,1.169590643,1.46354013,-88,-0.5
Q,KhmerMN,1.290322581,1.700078846,-129,0
Q,KhmerSangamMN,1.298701299,1.428489768,-79,-2
Q,KohinoorBangla-Regular,1.156069364,1.410059006,-91,-5
Q,KohinoorDevanagari-Regular,1.156069364,1.410059006,-91,-5
Q,KohinoorTelugu-Regular,1.156069364,1.410059006,-91,-5
Q,Kokonor,1.092896175,1.370502132,-107,-60.5
Q,KozGoPr6N-Regular,1.136363636,1.298494376,-42,0
Q,KozGoPro-Regular,1.136363636,1.298494376,-42,0
Q,KozMinPr6N-Regular,1.063829787,1.328869443,-67,0
Q,KozMinPro-Regular,1.063829787,1.328869443,-67,0
Q,Krungthep,1.204819277,1.336994856,-57,0.5
Q,KufiStandardGK,1.129943503,1.357285039,-67,-9.5
Q,LaoMN,1.156069364,1.517378862,-96,1
Q,LaoSangamMN,1.315789474,1.450327477,-63,-1.5
Q,LetterGothicStd,1.257861635,1.37754756,-20,0.5
Q,LithosPro-Regular,1.234567901,1.37731798,-25,-2
Q,Lucida Bright Demibold,1.123595506,1.353740375,-69,-16
